Numero,Estado,Tiempo de Ejecución (ns)
274395382424711,OK,2798998205
246904799168143,OK,2420617933
206307498062411,OK,2103496677
280926125457881,OK,3155553684
264617496534773,OK,2476784266
92930687772401,OK,1383622876
211315063268693,OK,2012674026
280925422779923,OK,2494845571
204543313394561,OK,2062778128
277557690467819,OK,2504246552
144638954932123,OK,1407344855
280917284964101,OK,2489779456
280857004331129,OK,2496904006
205477889863123,OK,1893280446
139019695945891,OK,1191400963
271154015317447,OK,2597589070
206070290884769,OK,1929560121
252943551224437,OK,2366214175
228421916581427,OK,2052004141
280383651276997,OK,2512417011
246309219041183,OK,2232311122
141012357824509,OK,1190990139
273210450475969,OK,2406058497
215190162919867,OK,1926630030
279420260838457,OK,2506169887
279823371963011,OK,2467496212
241561115793461,OK,2304340279
280110844637971,OK,2669730628
279014301690517,OK,2635704314
245474469676411,OK,2260064411
216312918540217,OK,2002370681
272814239622523,OK,2502925227
271997766442877,OK,2571482215
281063967826469,OK,2556869701
200162306012969,OK,2157579571
212754301354951,OK,1994775678
262370143467373,OK,2338195392
281458836985649,OK,2499776502
210284991677731,OK,1991838211
173483403195623,OK,1641665815
259779732953347,OK,2335148288
166230974427877,OK,1529914052
246895019739763,OK,2209857478
140495187595783,OK,1219630620
266738557697837,OK,2478707392
205521144787837,OK,1821816119
206147668512659,OK,1887714161
265817339777449,OK,2370212539
141300272706947,OK,1266888880
117555828129919,OK,1382332700
202399887209437,OK,1892839314
266163922612909,OK,2536368671
264695388141127,OK,2371743245
198373298011927,OK,1957727739
174653964042379,OK,1572733016
272726556656599,OK,2365111568
275541687036893,OK,2477906965
241399019456437,OK,2316687842
279292430892457,OK,2473556046
237725069049361,OK,2262858957
281196848186173,OK,2446562640
280926528503869,OK,2715745737
196125092670307,OK,2236689789
210728958388891,OK,1925336727
248318121778703,OK,2352313612
149520988506311,OK,1312224844
246402351650933,OK,2164851712
246265352245711,OK,2283999719
272949488940203,OK,2467518095
281475647799167,OK,2508343480
255193506100573,OK,2274481671
144317052127271,OK,1339581151
188554591410481,OK,1874589630
247580150770111,OK,2328707758
191695234946219,OK,1902855959
142871735132983,OK,1303174439
144053817628901,OK,1302975613
148240662515317,OK,1347027423
269518558550387,OK,2528269445
281338409820547,OK,2535504199
268148381936233,OK,2528270538
277179554280869,OK,2621873331
273188821468657,OK,2592461116
281407163272009,OK,2661839915
266055040242347,OK,2432117957
242562182758267,OK,2239084106
277707121168913,OK,2469333904
107398484618003,OK,1271935479
252060722029177,OK,2241290412
242616395030407,OK,2434220257
107127424472231,OK,1321600052
279957776953277,OK,2537366129
171523894673413,OK,1859165348
277632822311597,OK,2531562783
281474641163627,OK,2572420973
280128609643469,OK,2545959719
272947717124239,OK,2646547892
136374314979473,OK,1211022133
266721980787739,OK,2577291462
270810634199321,OK,2492143221
245344752958429,OK,2246709441
241516860829081,OK,2263311576
281252321828239,OK,2636138596
133531571744941,OK,1360814443
276259810120621,OK,2483819273
281148945077123,OK,2550525470
272680236877453,OK,2527100631
272984614497157,OK,2409462833
249931501549781,OK,2489788683
252932250757541,OK,2310824801
200533629934147,OK,1835686698
201992563193111,OK,1993962821
273812534087363,OK,2596007301
141150434234791,OK,1171186224
177798227729401,OK,1831929881
212836248120641,OK,2128224548
145727045516839,OK,1295411252
219557807183027,OK,2041369408
261326558042393,OK,2391045180
263819226870211,OK,2375775197
